LINE_ID,ID,DIST,DIST_SURF,X,Y,Z
"0","2591",2.6109743689,1180.8063277000,-73.9574001930,6.9292794186,79.0000000000
"0","2592",2.6125556721,1181.8063290000,-73.9585504850,6.9281943616,80.0000000000
"0","2593",2.6138986916,1181.8076720000,-73.9597645230,6.9276200686,80.0000000000
"0","2594",2.6151324883,1181.8089058000,-73.9609146450,6.9271734436,80.0000000000
"0","2595",2.6162186051,1181.8099919000,-73.9620007620,6.9271737136,80.0000000000
"0","2596",2.6175602834,1183.8099923000,-73.9633424400,6.9271740368,78.0000000000
"0","2597",2.6183375160,1183.8107696000,-73.9641090810,6.9273019119,78.0000000000
"0","2598",2.6195514177,1183.8119835000,-73.9653229830,6.9273021999,78.0000000000
"0","2599",2.6207294414,1183.8131615000,-73.9664730510,6.9270470866,78.0000000000
"0","2600",2.6223456162,1183.8147777000,-73.9680065200,6.9265366999,78.0000000000
"0","2601",2.6237125439,1183.8161446000,-73.9690928170,6.9257069709,78.0000000000
"0","2602",2.6246706420,1183.8171027000,-73.9698596190,6.9251325437,78.0000000000
"0","2603",2.6260713823,1186.8171030000,-73.9708820720,6.9241751187,81.0000000000
"0","2604",2.6273390353,1186.8183707000,-73.9717128430,6.9232176408,81.0000000000
"0","2605",2.6287057149,1186.8197374000,-73.9725436320,6.9221324669,81.0000000000
"0","2606",2.6300848294,1186.8211165000,-73.9738853650,6.9218135467,81.0000000000
"0","2607",2.6309418668,1186.8219735000,-73.9746521130,6.9214306489,81.0000000000
"0","2608",2.6319168944,1187.8219740000,-73.9754827760,6.9209200828,80.0000000000
"0","2609",2.6331374859,1189.8219744000,-73.9766966970,6.9207926479,82.0000000000
"0","2610",2.6339277023,1189.8227646000,-73.9774633910,6.9206012799,82.0000000000
"0","2611",2.6354518741,1189.8242887000,-73.9789854760,6.9205215459,82.0000000000
"0","2612",2.6358642996,1190.8242888000,-73.9793199500,6.9202802538,81.0000000000
"0","2613",2.6374112789,1190.8258358000,-73.9807565390,6.9197063577,81.0000000000
"0","2614",2.6397688232,1190.8281934000,-73.9828157090,6.9185583878,81.0000000000
"0","2615",2.6413341886,1192.8281940000,-73.9842522980,6.9179366319,79.0000000000
"0","2616",2.6433182394,1192.8301780000,-73.9862155230,6.9176499168,79.0000000000
"0","2617",2.6436883289,1192.8305481000,-73.9865784210,6.9177225198,79.0000000000
"0","2618",2.6437331438,1192.8305929000,-73.9866222440,6.9177131426,79.0000000000
"0","2619",2.6447925649,1193.8305935000,-73.9876575610,6.9174884389,78.0000000000
"0","2620",2.6459610887,1193.8317620000,-73.9887829260,6.9171737947,78.0000000000
"0","2621",2.6470431865,1193.8328441000,-73.9898182610,6.9168591238,78.0000000000
"0","2622",2.6481026117,1197.8328442000,-73.9908535780,6.9166344008,82.0000000000
"0","2623",2.6494133184,1198.8328451000,-73.9921139870,6.9162747879,81.0000000000
"0","2624",2.6504287981,1198.8338606000,-73.9931042890,6.9160500649,81.0000000000
"0","2625",2.6515576928,1198.8349895000,-73.9942296090,6.9159602968,81.0000000000
"0","2626",2.6526711725,1198.8361030000,-73.9953099320,6.9156905946,81.0000000000
"0","2627",2.6532980607,1199.8361032000,-73.9958951300,6.9154658007,80.0000000000
"0","2628",2.6543371751,1199.8371423000,-73.9968854420,6.9151510937,80.0000000000
"0","2629",2.6552638818,1199.8380690000,-73.9976957400,6.9147014247,80.0000000000
"0","2630",2.6559388919,1199.8387440000,-73.9982359510,6.9142966888,80.0000000000
"0","2631",2.6564370813,1199.8392422000,-73.9986935890,6.9140998139,80.0000000000
"0","2632",2.6568889783,1199.8396941000,-73.9990132900,6.9137804359,80.0000000000
"0","2633",2.6574735968,1199.8402787000,-73.9994699850,6.9134154587,80.0000000000
"0","2634",2.6583153589,1201.8402789000,-74.0001093610,6.9128679536,78.0000000000
"0","2635",2.6594673189,1202.8402795000,-74.0007488180,6.9119097748,79.0000000000
"0","2636",2.6604356564,1202.8412479000,-74.0014338820,6.9112254028,79.0000000000
"0","2637",2.6612968154,1202.8421090000,-74.0018906300,6.9104953506,79.0000000000
"0","2638",2.6625016981,1202.8433139000,-74.0023931030,6.9094002419,79.0000000000
"0","2639",2.6637573157,1204.8433143000,-74.0028042710,6.9082138539,81.0000000000
"0","2640",2.6649305690,1204.8444876000,-74.0030784370,6.9070730839,81.0000000000
"0","2641",2.6660418904,1204.8455989000,-74.0034438980,6.9060235728,81.0000000000
"0","2642",2.6668797262,1204.8464367000,-74.0038549850,6.9052935207,81.0000000000
"0","2643",2.6676570376,1206.8464369000,-74.0043573680,6.9047003727,79.0000000000
"0","2644",2.6682778602,1206.8470577000,-74.0047227580,6.9041984657,79.0000000000
"0","2645",2.6690151361,1207.8470580000,-74.0049968250,6.9035140219,80.0000000000
"0","2646",2.6698821634,1207.8479250000,-74.0049969600,6.9026469947,80.0000000000
"0","2647",2.6706699189,1207.8487127000,-74.0051340690,6.9018712628,80.0000000000
"0","2648",2.6717352502,1207.8497781000,-74.0053168860,6.9008217349,80.0000000000
"0","2649",2.6717965007,1207.8498393000,-74.0053402280,6.9007651067,80.0000000000
"0","2650",2.6721355574,1207.8501784000,-74.0053709960,6.9004274489,80.0000000000
"0","2651",2.6735583254,1208.8501794000,-74.0058500010,6.8990877389,81.0000000000
"0","2652",2.6751664595,1208.8517875000,-74.0068077990,6.8977959500,81.0000000000
"0","2653",2.6766022720,1208.8532233000,-74.0076698100,6.8966476929,81.0000000000
"0","2654",2.6778128538,1208.8544339000,-74.0080530180,6.8954993637,81.0000000000
"0","2655",2.6793912178,1209.8544352000,-74.0084362800,6.8939682388,82.0000000000
"0","2656",2.6806655606,1209.8557095000,-74.0091546270,6.8929156577,82.0000000000
"0","2657",2.6818182490,1209.8568622000,-74.0099208240,6.8920544766,82.0000000000
"0","2658",2.6832063395,1211.8568627000,-74.0109264290,6.8910976307,80.0000000000
"0","2659",2.6844028438,1211.8580592000,-74.0116447530,6.8901407436,80.0000000000
"0","2660",2.6846585590,1211.8583149000,-74.0118784670,6.8900369749,80.0000000000
"0","2661",2.6851747608,1211.8588311000,-74.0122591470,6.8896883389,80.0000000000
"0","2662",2.6855957315,1212.8588312000,-74.0126701170,6.8895971237,81.0000000000
"0","2663",2.6861963002,1212.8594318000,-74.0132637240,6.8895059448,81.0000000000
"0","2664",2.6863562440,1212.8595917000,-74.0134169360,6.8894600316,81.0000000000
"0","2665",2.6864161865,1212.8596517000,-74.0134642670,6.8894232497,81.0000000000
"0","2666",2.6872297387,1212.8604652000,-74.0138473980,6.8887055607,81.0000000000
"0","2667",2.6882258353,1212.8614613000,-74.0146614220,6.8881314756,81.0000000000
"0","2668",2.6887809174,1212.8620164000,-74.0152125460,6.8881976437,81.0000000000
"0","2669",2.6888018455,1212.8620373000,-74.0152273510,6.8881828517,81.0000000000
"0","2670",2.6893061738,1212.8625416000,-74.0157296170,6.8881372889,81.0000000000
"0","2671",2.6899910950,1212.8632266000,-74.0164145380,6.8881373786,81.0000000000
"0","2672",2.6905016011,1213.8632267000,-74.0169168310,6.8880461730,80.0000000000
"0","2673",2.6910512389,1213.8637763000,-74.0172821670,6.8876355256,80.0000000000
"0","2674",2.6917998478,1213.8645249000,-74.0177388610,6.8870423596,80.0000000000
"0","2675",2.6924581038,1213.8651832000,-74.0181042240,6.8864948097,80.0000000000
"0","2676",2.6932353998,1213.8659605000,-74.0186065710,6.8859016517,80.0000000000
"0","2677",2.6938074544,1213.8665325000,-74.0191088820,6.8856279178,80.0000000000
"0","2678",2.6947475235,1213.8674726000,-74.0199308220,6.8851716897,80.0000000000
"0","2679",2.6954262812,1213.8681514000,-74.0205701080,6.8849435987,80.0000000000
"0","2680",2.6960720212,1214.8681516000,-74.0212093770,6.8848524106,79.0000000000
"0","2681",2.6969443714,1214.8690239000,-74.0220769510,6.8847612498,79.0000000000
"0","2682",2.6975379604,1214.8696175000,-74.0226705400,6.8847613219,79.0000000000
"0","2683",2.6981027388,1214.8701823000,-74.0232184590,6.8848982878,79.0000000000
"0","2684",2.6987436202,1214.8708232000,-74.0238577180,6.8848527158,79.0000000000
"0","2685",2.6995603272,1214.8716399000,-74.0245883360,6.8844877398,79.0000000000
"0","2686",2.7003770337,1215.8716402000,-74.0253189530,6.8841227626,78.0000000000
"0","2687",2.7014085984,1215.8726718000,-74.0262550520,6.8836893527,78.0000000000
"0","2688",2.7026746690,1219.8726720000,-74.0273966310,6.8831418749,82.0000000000
"0","2689",2.7036882860,1219.8736856000,-74.0282185890,6.8825487437,82.0000000000
"0","2690",2.7047925078,1220.8736862000,-74.0291775230,6.8820012479,81.0000000000
"0","2691",2.7059264151,1220.8748201000,-74.0300451610,6.8812712137,81.0000000000
"0","2692",2.7071325706,1220.8760263000,-74.0310954080,6.8806780926,81.0000000000
"0","2693",2.7084017869,1220.8772955000,-74.0321000210,6.8799024236,81.0000000000
"0","2694",2.7101447380,1222.8772962000,-74.0333329680,6.8786704656,83.0000000000
"0","2695",2.7113394612,1223.8772970000,-74.0342006060,6.8778491449,82.0000000000
"0","2696",2.7127277141,1223.8786852000,-74.0351595480,6.8768453140,82.0000000000
"0","2697",2.7140545499,1223.8800120000,-74.0360271860,6.8758414726,82.0000000000
"0","2698",2.7151317566,1228.8800122000,-74.0366665080,6.8749744998,87.0000000000
"0","2699",2.7164386273,1228.8813190000,-74.0372145340,6.8737880858,87.0000000000
"0","2700",2.7178085768,1235.8813192000,-74.0378995350,6.8726016897,80.0000000000
"0","2701",2.7184442130,1235.8819548000,-74.0381278870,6.8720084877,80.0000000000
"0","2702",2.7199884277,1236.8819560000,-74.0386302610,6.8705482756,81.0000000000
"0","2703",2.7209510640,1236.8829186000,-74.0387216650,6.8695899886,81.0000000000
"0","2704",2.7216355530,1236.8836031000,-74.0387217190,6.8689054997,81.0000000000
"0","2705",2.7222172760,1236.8841848000,-74.0388359210,6.8683350966,81.0000000000
"0","2706",2.7231344937,1236.8851021000,-74.0389273160,6.8674224437,81.0000000000
"0","2707",2.7240652458,1238.8851023000,-74.0391100240,6.8665098008,83.0000000000
"0","2708",2.7251471831,1238.8861842000,-74.0396123620,6.8655515499,83.0000000000
"0","2709",2.7259547237,1238.8869918000,-74.0401603170,6.8649583659,83.0000000000
"0","2710",2.7266765241,1238.8877136000,-74.0407539140,6.8645477097,83.0000000000
"0","2711",2.7279629469,1240.8877140000,-74.0418954390,6.8639545786,81.0000000000
"0","2712",2.7291533949,1240.8889044000,-74.0428999900,6.8633157958,81.0000000000
"0","2713",2.7301742408,1240.8899253000,-74.0438131990,6.8628595328,81.0000000000
"0","2714",2.7312784339,1247.8899254000,-74.0447720790,6.8623120009,88.0000000000
"0","2715",2.7319914748,1247.8906384000,-74.0453200150,6.8618557187,88.0000000000
"0","2716",2.7331551864,1254.8906385000,-74.0460962670,6.8609887367,81.0000000000
"0","2717",2.7348347675,1254.8923181000,-74.0472378280,6.8597567338,81.0000000000
"0","2718",2.7361584795,1254.8936418000,-74.0481510560,6.8587984917,81.0000000000
"0","2719",2.7371267659,1260.8936419000,-74.0488359760,6.8581140480,87.0000000000
"0","2720",2.7386128497,1260.8951279000,-74.0498405350,6.8570189197,87.0000000000
"0","2721",2.7395832512,1266.8951280000,-74.0504797940,6.8562888326,81.0000000000
"0","2722",2.7404960981,1266.8960409000,-74.0510277310,6.8555587268,81.0000000000
"0","2723",2.7417887305,1266.8973335000,-74.0518952970,6.8546004847,81.0000000000
"0","2724",2.7429188755,1269.8973337000,-74.0527171830,6.8538247716,84.0000000000
"0","2725",2.7441814249,1269.8985963000,-74.0536760540,6.8530034329,84.0000000000
"0","2726",2.7452508786,1271.8985966000,-74.0543609560,6.8521820677,82.0000000000
"0","2727",2.7463082672,1271.8996539000,-74.0552513220,6.8516117000,82.0000000000
"0","2728",2.7481903817,1271.9015361000,-74.0567124310,6.8504253127,82.0000000000
"0","2729",2.7497350720,1276.9015363000,-74.0579908780,6.8495583400,87.0000000000
"0","2730",2.7510900552,1279.9015366000,-74.0591323580,6.8488282698,84.0000000000
"0","2731",2.7525805847,1279.9030271000,-74.0604564480,6.8481438256,84.0000000000
"0","2732",2.7537857498,1279.9042323000,-74.0614152920,6.8474137286,84.0000000000
"0","2733",2.7549910134,1284.9042324000,-74.0625110750,6.8469118128,79.0000000000
"0","2734",2.7566899518,1284.9059314000,-74.0639721480,6.8460448308,79.0000000000
"0","2735",2.7584328584,1290.9059316000,-74.0652049330,6.8448127738,85.0000000000
"0","2736",2.7592455892,1290.9067444000,-74.0658441390,6.8443108307,85.0000000000
"0","2737",2.7607948410,1295.9067446000,-74.0669399490,6.8432156679,80.0000000000
"0","2738",2.7623440859,1295.9082938000,-74.0680357400,6.8421204956,80.0000000000
"0","2739",2.7631201676,1295.9090699000,-74.0687206070,6.8417554479,80.0000000000
"0","2740",2.7648925191,1300.9090702000,-74.0697250760,6.8402952178,85.0000000000
"0","2741",2.7662896459,1300.9104674000,-74.0705925790,6.8392000458,85.0000000000
"0","2742",2.7671060389,1305.9104674000,-74.0709578430,6.8384699228,80.0000000000
"0","2743",2.7683325178,1305.9116939000,-74.0718253280,6.8376029047,80.0000000000
"0","2744",2.7694353879,1307.9116942000,-74.0722819060,6.8365989829,82.0000000000
"0","2745",2.7705625193,1307.9128214000,-74.0726928310,6.8355494277,82.0000000000
"0","2746",2.7716016675,1307.9138605000,-74.0730352690,6.8345683237,82.0000000000
"0","2747",2.7732845716,1309.9138612000,-74.0734005420,6.8329255389,84.0000000000
"0","2748",2.7751337572,1309.9157104000,-74.0739027630,6.8311458588,84.0000000000
"0","2749",2.7764851704,1309.9170618000,-74.0741767230,6.8298225056,84.0000000000
"0","2750",2.7779631630,1309.9185398000,-74.0744050110,6.8283622499,84.0000000000
"0","2751",2.7794496391,1309.9200263000,-74.0748615800,6.8269476279,84.0000000000
"0","2752",2.7805905102,1314.9200264000,-74.0751811830,6.8258524379,79.0000000000
"0","2753",2.7816411740,1317.9200266000,-74.0755565800,6.8248711268,82.0000000000
"0","2754",2.7827756390,1317.9211611000,-74.0761013450,6.8238760178,82.0000000000
"0","2755",2.7837422594,1317.9221277000,-74.0764958310,6.8229935577,82.0000000000
"0","2756",2.7845857429,1317.9229712000,-74.0767400290,6.8221861967,82.0000000000
"0","2757",2.7880694740,1320.9229732000,-74.0775079180,6.8187881489,85.0000000000
"0","2758",2.7883880696,1320.9232918000,-74.0776879320,6.8185252838,85.0000000000
"0","2759",2.7892976832,1320.9242014000,-74.0781031600,6.8177159738,85.0000000000
"0","2760",2.7901602932,1320.9250640000,-74.0785978080,6.8170092778,85.0000000000
"0","2761",2.7908385949,1326.9250640000,-74.0790049160,6.8164667317,91.0000000000
"0","2762",2.7908405770,1326.9250660000,-74.0790065020,6.8164655429,91.0000000000
"0","2763",2.7915169867,1333.9250661000,-74.0795477230,6.8160598217,84.0000000000
"0","2764",2.7924571773,1333.9260062000,-74.0801414100,6.8153307849,84.0000000000
"0","2765",2.7937080200,1333.9272571000,-74.0810913070,6.8145169649,84.0000000000
"0","2766",2.7943864113,1333.9279355000,-74.0816341140,6.8141100557,84.0000000000
"0","2767",2.7950647955,1333.9286139000,-74.0821769120,6.8137031458,84.0000000000
"0","2768",2.7957603001,1333.9293094000,-74.0826688200,6.8132114618,84.0000000000
"0","2769",2.7964386846,1333.9299878000,-74.0832116180,6.8128045519,84.0000000000
"0","2770",2.7971691534,1333.9307182000,-74.0834830080,6.8121263688,84.0000000000
"0","2771",2.7978475434,1333.9313966000,-74.0840258060,6.8117194496,84.0000000000
"0","2772",2.7985780122,1333.9321271000,-74.0842971960,6.8110412666,84.0000000000
"0","2773",2.7995562365,1333.9331053000,-74.0848399850,6.8102274467,84.0000000000
"0","2774",2.8005344614,1333.9340835000,-74.0853827750,6.8094136267,84.0000000000
"0","2775",2.8013254517,1333.9348745000,-74.0857898640,6.8087354348,84.0000000000
"0","2776",2.8023036759,1341.9348746000,-74.0863326530,6.8079216149,92.0000000000
"0","2777",2.8032819019,1341.9358528000,-74.0868754330,6.8071077869,92.0000000000
"0","2778",2.8039601939,1341.9365311000,-74.0872825230,6.8065652396,92.0000000000
"0","2779",2.8046384857,1350.9365311000,-74.0876896030,6.8060226847,83.0000000000
"0","2780",2.8057896612,1350.9376823000,-74.0885037820,6.8052088559,83.0000000000
"0","2781",2.8067489670,1350.9386416000,-74.0891822530,6.8045306637,83.0000000000
"0","2782",2.8073965014,1357.9386416000,-74.0896402230,6.8040728819,90.0000000000
"0","2783",2.8095330764,1357.9407782000,-74.0910819740,6.8024960789,90.0000000000
"0","2784",2.8105819476,1363.9407783000,-74.0916756260,6.8016313780,84.0000000000
"0","2785",2.8117609593,1363.9419573000,-74.0924388970,6.8007327757,84.0000000000
"0","2786",2.8125747793,1363.9427711000,-74.0924388790,6.7999189557,84.0000000000
"0","2787",2.8133885993,1363.9435850000,-74.0924388610,6.7991051357,84.0000000000
"0","2788",2.8145071178,1363.9447035000,-74.0927102240,6.7980200339,84.0000000000
"0","2789",2.8156006597,1363.9457970000,-74.0928458970,6.7969349409,84.0000000000
"0","2790",2.8164257186,1363.9466221000,-74.0927101800,6.7961211210,84.0000000000
"0","2791",2.8171040054,1367.9466221000,-74.0931172510,6.7955785656,88.0000000000
"0","2792",2.8181976605,1367.9477158000,-74.0936600040,6.7946290919,88.0000000000
"0","2793",2.8189266417,1367.9484448000,-74.0939273610,6.7939509077,88.0000000000
"0","2794",2.8198383988,1367.9493565000,-74.0943384390,6.7931370797,88.0000000000
"0","2795",2.8205688691,1367.9500870000,-74.0946098110,6.7924588879,88.0000000000
"0","2796",2.8214084113,1367.9509265000,-74.0951046570,6.7917806856,88.0000000000
"0","2797",2.8226714733,1367.9521896000,-74.0957271440,6.7906816698,88.0000000000
"0","2798",2.8238096813,1371.9521898000,-74.0963298510,6.7897161328,84.0000000000
"0","2799",2.8249571355,1371.9533372000,-74.0967807870,6.7886609987,84.0000000000
"0","2800",2.8260507866,1371.9544309000,-74.0973235320,6.7877115250,84.0000000000
"0","2801",2.8267260616,1373.9544310000,-74.0976457750,6.7871180978,86.0000000000
"0","2802",2.8274521827,1373.9551571000,-74.0983681290,6.7870442287,86.0000000000
"0","2803",2.8285642136,1373.9562691000,-74.0994536710,6.7872854988,86.0000000000
"0","2804",2.8301065093,1373.9578114000,-74.1009942010,6.7873592766,86.0000000000
"0","2805",2.8308084574,1373.9585134000,-74.1016934940,6.7872982818,86.0000000000
"0","2806",2.8313782228,1373.9590831000,-74.1022253150,6.7870938337,86.0000000000
"0","2807",2.8319080026,1373.9596129000,-74.1027212030,6.7869073886,86.0000000000
"0","2808",2.8325732680,1373.9602782000,-74.1033188610,6.7866151846,86.0000000000
"0","2809",2.8326358080,1373.9603407000,-74.1033773650,6.7865930818,86.0000000000
"0","2810",2.8330353430,1373.9607403000,-74.1035560820,6.7862357467,86.0000000000
"0","2811",2.8344887350,1373.9621937000,-74.1040586320,6.7848720048,86.0000000000
"0","2812",2.8362371375,1375.9621944000,-74.1053263980,6.7836679778,84.0000000000
"0","2813",2.8364691401,1375.9624264000,-74.1054946230,6.7835082109,84.0000000000
"0","2814",2.8383079103,1376.9624281000,-74.1069306180,6.7823597359,85.0000000000
"0","2815",2.8384645845,1376.9625848000,-74.1070734980,6.7822954547,85.0000000000
"0","2816",2.8398825677,1378.9625853000,-74.1083666380,6.7817136767,87.0000000000
"0","2817",2.8413625893,1378.9640653000,-74.1095154240,6.7807805346,87.0000000000
"0","2818",2.8414392655,1378.9641420000,-74.1095696500,6.7807263240,87.0000000000
"0","2819",2.8441037464,1379.9641455000,-74.1114539650,6.7788424938,88.0000000000
"0","2820",2.8452881861,1379.9653300000,-74.1123639690,6.7780843448,88.0000000000
"0","2821",2.8472144713,1379.9672563000,-74.1142833090,6.7779209178,88.0000000000
"0","2822",2.8496226103,1379.9696644000,-74.1164374660,6.7789973666,88.0000000000
"0","2823",2.8510487861,1379.9710906000,-74.1176819870,6.7796938899,88.0000000000
"0","2824",2.8514130240,1379.9714548000,-74.1179072230,6.7794076418,88.0000000000
"0","2825",2.8520913724,1379.9721332000,-74.1184499490,6.7790006958,88.0000000000
"0","2826",2.8529333773,1379.9729752000,-74.1188060770,6.7782377116,88.0000000000
"0","2827",2.8537912576,1379.9738330000,-74.1190773950,6.7774238656,88.0000000000
"0","2828",2.8545408286,1379.9745826000,-74.1195353020,6.7768304197,88.0000000000
"0","2829",2.8545456548,1379.9745874000,-74.1195397830,6.7768286277,88.0000000000
"0","2830",2.8546256163,1379.9746674000,-74.1195656680,6.7767529718,88.0000000000
"0","2831",2.8550182158,1379.9750600000,-74.1198617470,6.7764951506,88.0000000000
"0","2832",2.8554130375,1379.9754548000,-74.1201960360,6.7762850678,88.0000000000
"0","2833",2.8558927073,1379.9759345000,-74.1206640570,6.7761799986,88.0000000000
"0","2834",2.8565615950,1379.9766034000,-74.1213326740,6.7761990346,88.0000000000
"0","2835",2.8569952890,1379.9770371000,-74.1217530160,6.7763058189,88.0000000000
"0","2836",2.8576428488,1379.9776846000,-74.1222973680,6.7759550846,88.0000000000
"0","2837",2.8579050286,1379.9779468000,-74.1222973430,6.7756929048,88.0000000000
"0","2838",2.8581532756,1379.9781951000,-74.1222973210,6.7754446578,88.0000000000
"0","2839",2.8585489141,1379.9785907000,-74.1223545940,6.7750531867,88.0000000000
"0","2840",2.8587583597,1380.9785907000,-74.1225074060,6.7749099529,89.0000000000
"0","2841",2.8591218236,1380.9789542000,-74.1228703660,6.7748908228,89.0000000000
"0","2842",2.8595088603,1380.9793412000,-74.1232428900,6.7749958159,89.0000000000
"0","2843",2.8597599376,1381.9793413000,-74.1233854910,6.7752024669,88.0000000000
"0","2844",2.8598452557,1381.9794266000,-74.1234339480,6.7752726888,88.0000000000
"0","2845",2.8603502457,1381.9799316000,-74.1238097450,6.7756100190,88.0000000000
"0","2846",2.8604332033,1381.9800145000,-74.1238924590,6.7756163718,88.0000000000
"0","2847",2.8606251884,1381.9802065000,-74.1240834900,6.7755972569,88.0000000000
"0","2848",2.8607922260,1381.9803735000,-74.1241694410,6.7754540299,88.0000000000
"0","2849",2.8610528373,1381.9806342000,-74.1242076230,6.7751962307,88.0000000000
"0","2850",2.8615888864,1382.9806343000,-74.1241693650,6.7746615486,89.0000000000
"0","2851",2.8616562739,1382.9807017000,-74.1242188860,6.7746158456,89.0000000000
"0","2852",2.8616679970,1382.9807134000,-74.1242171170,6.7746042567,89.0000000000
"0","2853",2.8619333120,1382.9809787000,-74.1243508180,6.7743750926,89.0000000000
"0","2854",2.8622912666,1382.9813367000,-74.1245991350,6.7741172746,89.0000000000
"0","2855",2.8627842646,1382.9818297000,-74.1249525110,6.7737735127,89.0000000000
"0","2856",2.8634804941,1384.9818298000,-74.1255733330,6.7734583687,87.0000000000
"0","2857",2.8638857314,1384.9822350000,-74.1259744950,6.7734010419,87.0000000000
"0","2858",2.8642759257,1384.9826252000,-74.1263374690,6.7735442249,87.0000000000
"0","2859",2.8645147751,1384.9828641000,-74.1265092470,6.7737101808,87.0000000000
"0","2860",2.8646743956,1384.9830237000,-74.1266240450,6.7738210869,87.0000000000
"0","2861",2.8649433702,1384.9832927000,-74.1268914930,6.7738497036,87.0000000000
"0","2862",2.8652228345,1384.9835721000,-74.1271336030,6.7737101219,87.0000000000
"0","2863",2.8656636740,1384.9840130000,-74.1273785720,6.7733436118,87.0000000000
"0","2864",2.8660569180,1384.9844062000,-74.1275695680,6.7729998660,87.0000000000
"0","2865",2.8667199066,1384.9850692000,-74.1280088890,6.7725033268,87.0000000000
"0","2866",2.8671393721,1384.9854887000,-74.1280948110,6.7720927556,87.0000000000
"0","2867",2.8673752008,1384.9857245000,-74.1280088240,6.7718731618,87.0000000000
"0","2868",2.8675709252,1384.9859202000,-74.1278379430,6.7717777278,87.0000000000
"0","2869",2.8680570495,1384.9864064000,-74.1275214700,6.7714087268,87.0000000000
"0","2870",2.8688124882,1384.9871618000,-74.1268610020,6.7710420257,87.0000000000
"0","2871",2.8697318735,1385.9871622000,-74.1260537640,6.7706019846,86.0000000000
"0","2872",2.8708661731,1385.9882965000,-74.1251821650,6.7698760707,86.0000000000
"0","2873",2.8711894424,1386.9882966000,-74.1249926190,6.7696142018,87.0000000000
"0","2874",2.8715804167,1386.9886875000,-74.1247160800,6.7693378199,87.0000000000
"0","2875",2.8723113485,1386.9894185000,-74.1243104690,6.7687297566,87.0000000000
"0","2876",2.8731568376,1386.9902640000,-74.1240154460,6.7679374099,87.0000000000
"0","2877",2.8739345210,1386.9910416000,-74.1238310340,6.7671819076,87.0000000000
"0","2878",2.8746478572,1388.9910418000,-74.1238494000,6.7664688079,85.0000000000
"0","2879",2.8753829933,1388.9917769000,-74.1245845360,6.7664687370,85.0000000000
"0","2880",2.8763460780,1390.9917771000,-74.1248772240,6.7673862696,87.0000000000
"0","2881",2.8770377042,1391.9917774000,-74.1250129680,6.7680644438,86.0000000000
"0","2882",2.8782650704,1391.9930047000,-74.1256133310,6.7691349539,86.0000000000
"0","2883",2.8790212954,1391.9937610000,-74.1260903660,6.7697217366,86.0000000000
"0","2884",2.8800876785,1391.9948274000,-74.1268976290,6.7704185147,86.0000000000
"0","2885",2.8813575650,1392.9948282000,-74.1279474860,6.7711329458,87.0000000000
"0","2886",2.8821486771,1392.9956193000,-74.1286259650,6.7715397929,87.0000000000
"0","2887",2.8824593683,1392.9959300000,-74.1286589270,6.7718487306,87.0000000000
"0","2888",2.8831679474,1394.9959301000,-74.1293193860,6.7721053987,85.0000000000
"0","2889",2.8842716935,1394.9970338000,-74.1303834490,6.7723986990,85.0000000000
"0","2890",2.8848220535,1394.9975842000,-74.1309338090,6.7723986377,85.0000000000
"0","2891",2.8855703897,1394.9983325000,-74.1316676400,6.7725452648,85.0000000000
"0","2892",2.8864424716,1394.9992046000,-74.1324748740,6.7728752649,85.0000000000
"0","2893",2.8881415741,1397.9992051000,-74.1338332390,6.7738959477,88.0000000000
"0","2894",2.8888720415,1397.9999356000,-74.1341046920,6.7745741039,88.0000000000
"0","2895",2.8897819876,1399.9999358000,-74.1345118440,6.7753878786,86.0000000000
"0","2896",2.8905124550,1400.0006662000,-74.1347832970,6.7760660348,86.0000000000
"0","2897",2.8912040756,1400.0013579000,-74.1349190590,6.7767441998,86.0000000000
"0","2898",2.8921847394,1400.0023385000,-74.1351645870,6.7776936299,86.0000000000
"0","2899",2.8932855604,1400.0034393000,-74.1352955160,6.7787866370,86.0000000000
"0","2900",2.8949055644,1401.0034407000,-74.1353265350,6.7804063440,85.0000000000
"0","2901",2.8957474698,1401.0042826000,-74.1348277370,6.7810845807,85.0000000000
"0","2902",2.8960680990,1401.0046032000,-74.1350324540,6.7813313477,85.0000000000
"0","2903",2.8964012392,1401.0049363000,-74.1352747060,6.7815600319,85.0000000000
"0","2904",2.8968391572,1401.0053742000,-74.1356306090,6.7818151888,85.0000000000
"0","2905",2.8972003679,1401.0057355000,-74.1359864900,6.7818770119,85.0000000000
"0","2906",2.8974567209,1401.0059918000,-74.1362417880,6.7818537819,85.0000000000
"0","2907",2.8977520666,1401.0062872000,-74.1364506450,6.7816449568,85.0000000000
"0","2908",2.8982349406,1401.0067700000,-74.1367058950,6.7812350609,85.0000000000
"0","2909",2.8987503335,1401.0072854000,-74.1369301930,6.7807710348,85.0000000000
"0","2910",2.8991403512,1401.0076754000,-74.1369144340,6.7803813356,85.0000000000
"0","2911",2.8998773689,1401.0084125000,-74.1369143440,6.7796443178,85.0000000000
"0","2912",2.9008847729,1402.0084130000,-74.1368424190,6.7786394848,86.0000000000
"0","2913",2.9033597701,1402.0108880000,-74.1361241080,6.7762710168,86.0000000000
"0","2914",2.9061070794,1404.0108898000,-74.1351903730,6.7736872508,88.0000000000
